,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Artist_Popularity,Hot
4249,2002,LeAnn Rimes,Cant Fight the Moonlight,0.628,0.834,6,-6.341,0,0.0497,0.403,0.0,0.051,0.626,97.865,215507,4,62,63,1
4250,2002,Enrique Iglesias,Escape,0.778,0.851,11,-5.288,1,0.0297,0.033,0.00106,0.152,0.881,125.993,208040,4,50,80,1
4251,2002,Aaliyah,More than a Woman,0.417,0.704,11,-6.046,1,0.335,0.0622,0.0,0.185,0.793,86.804,230693,4,18,62,1
4252,2002,No Doubt,Hella Good,0.783,0.684,8,-4.076,1,0.0346,0.0188,0.015,0.0851,0.822,115.141,242253,4,50,70,1
4253,2002,Faith Evans,I Love You,0.489,0.757,11,-4.062,0,0.0926,0.00981,0.0,0.234,0.567,168.004,267160,4,21,77,1
4254,2002,Daniel Bedingfield,Gotta Get thru This,0.839,0.777,7,-5.424,0,0.0597,0.0993,3.77e-05,0.102,0.926,133.566,161200,4,48,58,1
4256,2002,Eminem,Lose Yourself,0.698,0.732,2,-4.522,1,0.266,0.00704,0.000647,0.359,0.0689,171.431,326467,4,78,96,1
4257,2002,Michael Jackson,Butterflies,0.708,0.655,8,-2.69,1,0.0883,0.0583,2.1e-06,0.11,0.545,89.99,279160,4,57,86,1
4258,2002,Brandy,What About Us?,0.524,0.732,10,-1.595,0,0.355,0.257,0.0,0.439,0.736,185.932,250067,4,37,67,1
4259,2002,Shakira,Underneath Your Clothes,0.616,0.597,8,-5.328,1,0.0415,0.686,0.0,0.104,0.362,165.508,224067,4,66,86,1
4266,2002,LL Cool J,Luv U Better,0.646,0.812,6,-3.932,1,0.254,0.218,0.0,0.299,0.694,95.014,287000,4,48,65,1
4267,2002,Sean Paul,Gimme the Light,0.778,0.761,2,-5.529,1,0.0525,0.141,4.61e-05,0.0441,0.923,107.288,228000,4,58,83,1
4270,2002,Ludacris,Rollout (My Business),0.919,0.677,2,-8.642,1,0.254,0.0942,0.0,0.594,0.875,131.05,296587,4,57,77,1
4271,2002,Goo Goo Dolls,Here Is Gone,0.351,0.74,1,-3.432,1,0.0318,0.000502,0.00144,0.107,0.218,102.124,238333,4,51,73,1
4272,2002,Mary J. Blige,No More Drama,0.659,0.852,6,-6.842,0,0.143,0.584,0.000331,0.0812,0.686,97.963,326240,4,49,72,1
4273,2002,Dirty Vegas,Days Go By,0.786,0.853,9,-8.274,0,0.0688,0.0499,0.0872,0.35,0.309,126.99,432147,4,47,43,1
4274,2002,Ashanti,Baby,0.712,0.805,4,-3.142,0,0.0739,0.433,0.0,0.179,0.851,94.973,209120,4,45,67,1
4275,2002,Kenny Chesney,The Good Stuff,0.586,0.675,7,-7.819,1,0.0776,0.26,0.0,0.144,0.473,143.921,199587,4,53,75,1
4277,2002,Steve Holy,Good Morning Beautiful,0.565,0.5,7,-8.822,1,0.031,0.452,0.0,0.137,0.242,70.984,210933,4,50,45,1
4278,2002,Aaliyah,Rock the Boat,0.684,0.642,7,-10.675,1,0.0523,0.094,0.000188,0.194,0.584,93.011,276907,4,47,39,1
4279,2002,Alan Jackson,Drive (For Daddy Gene),0.709,0.61,11,-7.206,1,0.0434,0.317,0.0,0.102,0.475,125.189,242067,4,58,73,1
4280,2002,Jewel,Standing Still,0.618,0.647,2,-7.308,1,0.0344,0.115,6.12e-06,0.113,0.315,123.889,271733,4,46,68,1
4282,2002,Brandy,Full Moon,0.692,0.656,10,-4.81,0,0.151,0.358,0.0029,0.0929,0.629,105.994,248933,4,44,67,1
4283,2002,B2K,Uh Huh,0.855,0.681,2,-4.955,1,0.0688,0.0881,3.7e-06,0.0592,0.908,99.699,223293,4,57,61,1
4284,2002,Celine Dion,A New Day Has Come,0.574,0.691,6,-5.103,1,0.035,0.0826,1.65e-05,0.149,0.195,91.969,259773,4,53,77,1
4286,2002,George Strait,Living and Living Well,0.612,0.678,1,-6.683,1,0.0306,0.418,0.0038,0.112,0.564,120.932,218293,4,45,73,1
4287,2002,Toby Keith,My List,0.618,0.722,1,-4.22,0,0.0384,0.352,0.0,0.15,0.382,87.062,199813,4,45,69,1
4288,2002,Alanis Morissette,Hands Clean,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,269400,4,53,70,1
4289,2002,Avril Lavigne,Sk8er Boi,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,4,73,80,1
4290,2002,Dixie Chicks,Long Time Gone,0.549,0.693,2,-5.572,1,0.0311,0.18,1.75e-06,0.153,0.819,170.241,249412,4,46,68,1
4291,2002,Alan Jackson,Where Were You (When the World Stopped Turning),0.623,0.387,0,-9.537,1,0.0316,0.549,0.0,0.0764,0.189,115.362,305093,4,53,73,1
4292,2002,Justin Timberlake,Like I Love You,0.853,0.811,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.901,114.961,283627,4,60,83,1
4294,2003,50 Cent,In da Club,0.865,0.73,6,-2.813,0,0.373,0.283,0.0,0.0753,0.808,90.096,193467,4,72,83,1
4295,2003,R. Kelly,Ignition (Remix),0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,186067,4,73,74,1
4296,2003,Sean Paul,Get Busy,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,211666,4,64,83,1
4298,2003,3 Doors Down,When Im Gone,0.496,0.765,7,-5.66,1,0.033,0.00457,0.0,0.104,0.337,74.072,260507,4,68,73,1
4299,2003,Matchbox Twenty,Unwell,0.442,0.793,9,-5.152,1,0.0347,0.0456,0.0,0.328,0.437,80.985,237267,4,61,70,1
4300,2003,Chingy,Right Thurr,0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0591,0.891,92.077,249800,4,70,63,1
4301,2003,Aaliyah,Miss You,0.685,0.351,10,-8.999,1,0.0303,0.709,0.0,0.111,0.511,109.771,240800,4,31,81,1
4309,2003,Christina Aguilera,Beautiful,0.457,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.193,238560,4,72,80,1
4311,2003,Avril Lavigne,Im with You,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,223067,3,65,80,1
4314,2003,50 Cent,P.I.M.P.,0.673,0.785,10,-2.894,0,0.351,0.0485,3.65e-06,0.0397,0.85,84.607,249467,4,68,83,1
4319,2003,The Black Eyed Peas,Where Is the Love?,0.835,0.706,5,-3.219,1,0.193,0.104,0.0,0.137,0.843,94.086,272533,4,69,79,1
4322,2003,Ashanti,Rock wit U (Awww Baby),0.712,0.805,4,-3.142,0,0.0739,0.433,0.0,0.179,0.851,94.973,209120,4,63,73,1
4323,2003,Justin Timberlake,Cry Me a River,0.624,0.653,8,-6.582,0,0.176,0.575,0.0,0.104,0.565,73.884,288333,4,75,83,1
4324,2003,Tyrese,How You Gonna Act Like That,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,294693,4,60,60,1
4325,2003,Justin Timberlake,Rock Your Body,0.891,0.714,4,-6.055,0,0.14,0.202,0.000234,0.0521,0.818,100.972,267267,4,71,83,1
4326,2003,Wayne Wonder,No Letting Go,0.495,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.318,100.213,202013,4,61,52,1
4328,2003,Dixie Chicks,Landslide,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948,230549,4,67,68,1
4332,2003,Monica,So Gone,0.618,0.552,8,-6.863,1,0.0981,0.176,0.0,0.252,0.586,81.975,242773,4,62,64,1
4334,2003,Lumidee,"Never Leave You (Uh Oooh, Uh Oooh)",0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.0798,0.777,199.958,184907,4,58,51,1
4337,2003,Kelly Clarkson,Miss Independent,0.655,0.623,11,-6.302,0,0.116,0.0861,0.000346,0.0652,0.615,175.973,214787,4,53,79,1
4338,2003,Train,Calling All Angels,0.512,0.857,3,-4.697,1,0.0365,0.0628,0.0,0.259,0.501,83.068,242333,4,36,81,1
4340,2003,Clay Aiken,This Is the Night,0.53,0.562,11,-8.314,1,0.0275,0.137,1.22e-06,0.225,0.332,98.994,211960,4,16,42,1
4341,2003,John Mayer,Your Body Is a Wonderland,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4,76,84,1
4342,2003,Trapt,Headstrong,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,285570,4,73,63,1
4343,2003,Ginuwine,In Those Jeans,0.691,0.541,1,-5.873,1,0.0776,0.508,0.0,0.0753,0.319,127.683,243307,4,61,68,1
4345,2003,Jason Mraz,The Remedy (I Wont Worry),0.589,0.867,10,-4.523,1,0.0385,0.04,0.0,0.306,0.795,94.519,256441,4,58,81,1
4347,2003,Jay-Z,Excuse Me Miss,0.691,0.858,1,-4.857,1,0.301,0.0186,0.0,0.0518,0.874,92.773,280053,4,49,82,1
4349,2003,Michelle Branch,Are You Happy Now?,0.484,0.827,8,-5.324,1,0.046,0.0039,0.00143,0.0876,0.717,179.566,230760,4,49,61,1
4350,2003,Shania Twain,Forever and for Always,0.483,0.79,6,-4.737,1,0.0371,0.179,0.0,0.165,0.565,85.992,243493,4,50,73,1
4351,2003,Nas,I Can,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,164733,4,64,75,1
4353,2003,Daniel Bedingfield,If Youre Not the One,0.682,0.547,10,-7.705,1,0.0318,0.555,0.0,0.105,0.272,120.0,257160,4,54,58,1
4354,2003,R. Kelly,Thoia Thoing,0.582,0.642,1,-4.925,1,0.307,0.274,2.98e-05,0.0717,0.936,85.565,221267,4,40,74,1
4355,2003,3 Doors Down,Here Without You,0.536,0.55,10,-6.733,0,0.0248,0.0537,0.0,0.134,0.234,144.018,238560,4,74,73,1
4356,2003,50 Cent,Wanksta,0.81,0.868,1,-3.521,1,0.156,0.0224,0.0,0.145,0.884,81.018,219400,4,53,83,1
4357,2003,Mýa,My Love Is Like...Wo,0.835,0.678,4,-6.458,1,0.124,0.227,6.44e-06,0.287,0.708,132.868,209490,4,51,66,1
4359,2003,Sean Paul,Like Glue,0.757,0.78,1,-5.038,1,0.319,0.0811,0.0,0.113,0.59,97.917,232507,4,61,83,1
4361,2003,Lonestar,My Front Porch Looking In,0.529,0.811,5,-5.62,1,0.0511,0.0317,0.0,0.311,0.454,102.703,223573,4,54,62,1
4362,2003,Amanda Perez,Angel,0.638,0.54,0,-6.849,1,0.0473,0.506,0.0,0.157,0.352,143.772,218760,4,41,78,1
4363,2003,Puddle of Mudd,She Hates Me,0.575,0.746,4,-5.393,1,0.0326,0.00875,0.0,0.768,0.607,109.789,216640,4,64,65,1
4364,2003,Frankie J,Dont Wanna Try,0.655,0.433,5,-7.577,0,0.0348,0.444,0.0,0.221,0.199,130.127,245293,4,48,64,1
4366,2003,Jewel,Intuition,0.718,0.798,7,-4.309,1,0.0584,0.00447,0.00629,0.064,0.816,100.031,228893,4,39,68,1
4372,2003,Christina Aguilera,Fighter,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,245960,4,66,80,1
4373,2003,2Pac,Thugz Mansion,0.71,0.642,5,-6.206,0,0.293,0.302,0.0,0.263,0.891,87.873,247600,4,59,82,1
4374,2003,Coldplay,Clocks,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0112,0.183,0.261,130.969,307880,4,75,89,1
4375,2003,Jaheim,Put That Woman First,0.649,0.536,5,-8.804,0,0.132,0.492,0.0,0.184,0.513,78.935,245773,4,60,59,1
4376,2003,Ashanti,Rain on Me,0.601,0.776,1,-4.126,1,0.233,0.253,0.0,0.206,0.465,83.607,315200,4,39,73,1
4377,2003,Mark Wills,19 Somethin,0.588,0.813,4,-5.042,1,0.076,0.184,0.0,0.0783,0.818,90.072,200467,4,55,54,1
4378,2003,Young Gunz,"Cant Stop, Wont Stop",0.855,0.788,6,-3.041,0,0.219,0.00709,0.0,0.358,0.809,99.992,262800,4,28,36,1
4379,2003,Brooks & Dunn,Red Dirt Road,0.553,0.864,5,-4.038,1,0.0414,0.0736,0.000311,0.138,0.437,136.128,260017,4,62,68,1
4380,2003,Dierks Bentley,What Was I Thinkin,0.551,0.825,5,-6.24,0,0.044,0.152,6.2e-06,0.0999,0.933,164.857,260827,4,63,73,1
4381,2003,Ruben Studdard,Flying Without Wings,0.498,0.493,8,-7.748,1,0.0369,0.75,0.0,0.115,0.222,146.049,226133,4,33,43,1
4382,2003,Eminem,Sing for the Moment,0.664,0.81,5,-4.295,0,0.0983,0.00196,1.62e-06,0.0559,0.162,164.052,339667,4,72,96,1
4383,2003,Darryl Worley,Have You Forgotten?,0.466,0.61,7,-5.937,1,0.0354,0.053,0.0,0.117,0.366,160.225,242293,4,56,52,1
4384,2003,Kenny Chesney,"No Shoes, No Shirt, No Problems",0.719,0.546,7,-10.239,1,0.032,0.243,0.00844,0.181,0.669,117.925,209667,4,54,75,1
4386,2003,Field Mob,Sick of Being Lonely,0.706,0.909,8,-4.984,1,0.112,0.00202,2.16e-05,0.275,0.808,173.819,229160,4,40,46,1
4387,2003,R. Kelly,Step in the Name of Love,0.775,0.53,1,-6.564,0,0.119,0.2,0.0,0.231,0.775,94.985,432147,4,48,74,1
4389,2003,Audioslave,Like a Stone,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,4,75,71,1
4390,2003,Norah Jones,Dont Know Why,0.732,0.198,5,-11.775,1,0.028,0.883,1.1e-05,0.0659,0.618,88.174,186147,4,74,76,1
4391,2003,Eminem,Superman,0.803,0.753,4,-3.542,0,0.0625,0.015,0.0,0.204,0.557,129.998,350227,4,72,96,1
4392,2003,Tim McGraw,Real Good Man,0.56,0.827,2,-5.393,1,0.0266,0.00986,1.13e-05,0.328,0.639,89.93,254600,4,52,75,1
4393,2003,Floetry,Say Yes,0.74,0.404,5,-12.947,0,0.0761,0.219,1.41e-06,0.128,0.427,117.887,268373,1,60,54,1
4395,2004,Usher,Burn,0.796,0.477,1,-7.161,1,0.108,0.314,0.0,0.12,0.685,119.928,231933,4,65,82,1
4396,2004,Alicia Keys,If I Aint Got You,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,228707,3,79,79,1
4397,2004,Maroon 5,This Love,0.714,0.859,5,-4.634,0,0.0372,0.0556,0.0,0.118,0.755,95.034,206200,4,78,90,1
4399,2004,Hoobastank,The Reason,0.447,0.668,4,-4.683,1,0.0294,0.0127,0.0,0.152,0.0695,82.904,232800,4,77,67,1
4401,2004,Outkast,Hey Ya!,0.728,0.974,4,-2.261,0,0.0665,0.103,0.000532,0.175,0.965,79.526,235213,4,73,76,1
4403,2004,Terror Squad,Lean Back,0.698,0.922,1,-3.359,1,0.517,0.129,0.0,0.106,0.691,126.594,247427,5,65,55,1
4404,2004,J-Kwon,Tipsy,0.925,0.748,11,-5.572,0,0.278,0.0484,0.0,0.101,0.615,92.978,243027,4,64,57,1
4405,2004,Usher,Confessions Part II,0.845,0.467,1,-7.674,1,0.138,0.0586,0.0,0.0694,0.702,138.007,211200,4,67,82,1
4407,2004,Petey Pablo,Freek-a-Leek,0.756,0.691,2,-3.718,1,0.178,0.0744,0.0,0.364,0.632,104.999,235187,4,63,59,1
4410,2004,Nickelback,Someday,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,207467,4,41,46,1
4411,2004,Beyoncé,Naughty Girl,0.588,0.461,6,-8.686,0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,208573,4,60,87,1
4412,2004,Evanescence,My Immortal,0.186,0.29,9,-9.008,1,0.0333,0.862,0.0,0.13,0.0776,68.992,262533,4,73,73,1
4414,2004,Jay-Z,Dirt Off Your Shoulder,0.557,0.905,11,-4.506,1,0.267,0.0104,0.0,0.111,0.799,160.013,244693,4,57,82,1
4415,2004,Nina Sky,Move Ya Body,0.876,0.71,11,-6.446,0,0.0446,0.0234,0.000161,0.0573,0.828,121.072,232000,4,66,60,1
4416,2004,Christina Milian,Dip It Low,0.791,0.725,11,-4.244,0,0.076,0.0111,0.000191,0.0882,0.554,84.57,201000,4,53,54,1
4419,2004,Beyoncé,"Me, Myself and I",0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.137,0.536,83.61,301133,4,65,87,1
4420,2004,Kevin Lyttle,Turn Me On,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,192107,4,67,57,1
4421,2004,Sheryl Crow,The First Cut Is the Deepest,0.373,0.623,2,-10.79,1,0.0889,0.11,0.00185,0.391,0.449,78.693,321094,4,24,66,1
4422,2004,Alicia Keys,You Dont Know My Name,0.263,0.663,9,-8.264,1,0.19,0.589,0.00451,0.342,0.25,167.271,366733,4,59,79,1
4424,2004,Twista,Overnight Celebrity,0.828,0.792,10,-5.435,0,0.179,0.182,0.0,0.281,0.777,134.199,233360,4,65,67,1
4426,2004,Linkin Park,Numb,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,185587,4,81,86,1
4428,2004,Maroon 5,She Will Be Loved,0.641,0.667,0,-5.505,0,0.0254,0.249,0.0,0.0987,0.51,102.002,259453,4,81,90,1
4429,2004,Dido,White Flag,0.509,0.538,5,-6.835,1,0.0379,0.306,5.03e-06,0.091,0.284,170.111,240600,4,53,71,1
4430,2004,Los Lonely Boys,Heaven,0.664,0.862,6,-5.403,1,0.0679,0.378,4.19e-06,0.0824,0.782,91.91,227347,4,74,76,1
4431,2004,No Doubt,Its My Life,0.597,0.762,11,-4.431,1,0.0302,0.00368,0.00117,0.325,0.794,126.325,225867,4,58,70,1
4432,2004,Ashlee Simpson,Pieces of Me,0.5,0.802,2,-4.205,1,0.104,0.0535,0.0,0.103,0.739,174.039,217440,4,54,52,1
4433,2004,JoJo,Leave (Get Out),0.735,0.424,7,-11.072,0,0.0836,0.0419,0.00258,0.11,0.487,87.006,247275,4,3,67,1
4434,2004,Kelis,Milkshake,0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997,182627,4,57,65,1
4435,2004,Ludacris,Splash Waterfalls,0.711,0.843,5,-6.12,0,0.393,0.119,0.0,0.225,0.683,145.989,290760,4,46,77,1
4436,2004,Kanye West,Jesus Walks,0.427,0.844,3,-4.597,0,0.427,0.578,0.0,0.284,0.716,85.346,193733,4,61,92,1
4441,2004,Britney Spears,Toxic,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,4,77,81,1
4443,2004,Jessica Simpson,With You,0.553,0.756,0,-4.583,1,0.108,0.0923,0.0,0.215,0.605,94.487,191827,4,58,56,1
4444,2004,Switchfoot,Meant to Live,0.396,0.905,2,-3.948,1,0.0467,0.00415,0.0,0.42,0.514,151.503,199813,4,55,64,1
4446,2004,Ruben Studdard,Sorry 2004,0.721,0.472,9,-7.574,1,0.0619,0.076,0.0,0.332,0.462,129.964,261867,4,37,43,1
4447,2004,Avril Lavigne,My Happy Ending,0.414,0.936,2,-2.407,1,0.0758,0.00136,0.0,0.369,0.74,170.229,242413,4,68,80,1
4448,2004,Lloyd Banks,On Fire,0.69,0.827,8,-4.264,1,0.232,0.104,0.00083,0.274,0.445,94.859,187280,4,60,65,1
4449,2004,Outkast,Roses,0.751,0.708,0,-5.645,1,0.0545,0.0481,1.83e-05,0.107,0.509,108.97,369573,4,69,76,1
4450,2004,Jagged Edge,Walked Outta Heaven,0.67,0.616,10,-6.123,1,0.225,0.573,0.0,0.0535,0.523,120.129,270880,4,54,65,1
4452,2004,D12,My Band,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,298773,4,68,67,1
4454,2004,Kanye West,Through the Wire,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,4,66,92,1
4455,2004,Jadakiss,Why?,0.602,0.938,1,-3.378,0,0.238,0.0164,0.0,0.0612,0.562,168.417,240000,4,49,68,1
4456,2004,Eamon,Fuck It (I Dont Want You Back),0.828,0.653,0,-6.245,0,0.0653,0.214,3.25e-06,0.0404,0.575,68.507,225107,4,64,56,1
4458,2004,Lil Flip,Game Over (Flip),0.813,0.59,8,-8.998,1,0.378,0.00106,5.07e-05,0.0809,0.602,159.961,232467,4,49,56,1
4459,2004,Finger Eleven,One Thing,0.593,0.554,1,-9.286,1,0.0336,0.476,0.0,0.0804,0.489,151.953,279573,4,55,58,1
4460,2004,LL Cool J,Headsprung,0.574,0.799,0,-5.734,1,0.0426,0.0129,2.63e-05,0.0741,0.463,199.804,267320,4,54,65,1
4465,2004,Monica,U Shouldve Known Better,0.753,0.516,6,-5.164,1,0.0308,0.191,0.0,0.275,0.826,122.019,257787,4,47,64,1
4466,2004,Ryan Cabrera,On the Way Down,0.5,0.845,1,-5.015,1,0.0369,0.00184,0.0,0.106,0.539,95.199,212045,4,48,51,1
4467,2004,Kelly Clarkson,Breakaway,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000,3,66,79,1
4469,2004,Jet,Are You Gonna Be My Girl,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,74,65,1
4470,2004,Five for Fighting,100 Years,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,244600,4,61,61,1
4472,2004,Linkin Park,Breaking the Habit,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,196907,4,59,86,1
4474,2004,Tim McGraw,Live Like You Were Dying,0.416,0.546,7,-7.728,1,0.0297,0.492,0.0,0.0845,0.418,159.929,300333,4,63,75,1
4475,2004,Alan Jackson,Remember When,0.558,0.314,2,-10.623,1,0.0295,0.709,0.000319,0.193,0.267,125.59,271280,4,62,73,1
4476,2004,Britney Spears,Everytime,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,230307,4,60,81,1
4478,2004,Beenie Man,Dude,0.71,0.653,5,-8.305,1,0.236,0.111,0.0,0.11,0.943,94.007,254867,4,51,62,1
4481,2004,The Black Eyed Peas,Lets Get It Started,0.784,0.811,11,-2.218,0,0.137,0.0983,0.0,0.186,0.804,104.97,217213,4,57,79,1
4483,2004,Toby Keith,American Soldier,0.551,0.559,9,-8.238,1,0.0381,0.157,1.29e-05,0.0589,0.3,82.009,263333,4,59,69,1
4485,2004,Avril Lavigne,Dont Tell Me,0.523,0.795,4,-2.92,1,0.0386,0.00462,0.0,0.358,0.484,144.106,202013,4,40,78,1
4486,2004,Keith Urban,Youll Think of Me,0.55,0.543,2,-8.395,1,0.0408,0.379,0.0,0.0927,0.562,82.761,231293,4,58,75,1
4487,2004,R. Kelly,Happy People,0.75,0.63,5,-5.511,0,0.0904,0.0623,0.0,0.107,0.722,97.038,297213,4,40,74,1
4488,2004,The Black Eyed Peas,Hey Mama,0.866,0.875,4,-6.325,0,0.24,0.0897,1.47e-06,0.605,0.927,100.171,214893,4,48,79,1
4490,2004,Gretchen Wilson,Redneck Woman,0.51,0.847,11,-4.622,1,0.087,0.105,0.0,0.691,0.74,184.942,215920,4,54,54,1
4491,2004,Eminem,Just Lose It,0.949,0.646,5,-3.728,0,0.0484,0.0705,1.14e-05,0.213,0.927,121.007,248680,4,60,96,1
4492,2004,John Michael Montgomery,Letters from Home,0.644,0.626,0,-7.243,1,0.0258,0.367,5.78e-06,0.155,0.388,128.029,267533,4,60,61,1
4493,2004,Kenny Chesney,I Go Back,0.513,0.805,5,-6.918,1,0.0466,0.0421,0.0,0.208,0.69,89.963,240347,4,56,75,1
4494,2005,Mariah Carey,We Belong Together,0.838,0.469,0,-7.992,1,0.0835,0.0358,0.0,0.0928,0.778,139.975,201400,4,71,83,1
4495,2005,Gwen Stefani,Hollaback Girl,0.918,0.918,10,-2.218,0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,199907,4,70,74,1
4496,2005,Mario,Let Me Love You,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,256733,4,79,72,1
4497,2005,Kelly Clarkson,Since U Been Gone,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,4,74,79,1
4500,2005,Green Day,Boulevard of Broken Dreams,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4,72,81,1
4503,2005,Kelly Clarkson,Behind These Hazel Eyes,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,4,60,79,1
4504,2005,50 Cent,Disco Inferno,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,214227,4,63,55,1
4505,2005,Lifehouse,You and Me,0.456,0.432,7,-7.682,1,0.0266,0.103,0.0,0.176,0.391,139.909,195493,3,37,65,1
4506,2005,The Black Eyed Peas,Dont Phunk with My Heart,0.691,0.929,5,-2.73,0,0.0645,0.00877,0.0,0.472,0.574,130.899,239773,4,53,79,1
4508,2005,Mariah Carey,Shake It Off,0.766,0.49,2,-6.553,1,0.147,0.21,0.0,0.11,0.832,134.143,232840,4,56,83,1
4509,2005,The Killers,Mr. Brightside,0.33,0.936,1,-3.66,1,0.0917,0.00108,0.0,0.0926,0.234,148.112,222587,4,78,80,1
4510,2005,50 Cent,Just a Lil Bit,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4,72,83,1
4511,2005,Rihanna,Pon de Replay,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4,75,91,1
4513,2005,Weezer,Beverly Hills,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,196093,4,66,74,1
4515,2005,Rob Thomas,Lonely No More,0.551,0.896,9,-3.152,0,0.109,0.033,0.0,0.0899,0.858,171.79,226640,4,58,65,1
4521,2005,Will Smith,Switch,0.88,0.881,1,-5.143,1,0.191,0.00803,0.000144,0.597,0.519,102.517,196653,4,59,76,1
4525,2005,The Black Eyed Peas,My Humps,0.8,0.688,4,-5.987,1,0.223,0.12,4.05e-06,0.111,0.623,123.929,326960,4,63,79,1
4527,2005,Usher,Caught Up,0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,224640,4,61,82,1
4529,2005,Papa Roach,Scars,0.384,0.921,11,-3.334,1,0.055,0.0948,0.0,0.168,0.471,89.922,208186,4,61,75,1
4530,2005,Gorillaz,Feel Good Inc.,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4,80,80,1
4531,2005,3 Doors Down,Let Me Go,0.478,0.856,1,-4.881,0,0.0387,0.0192,0.0,0.107,0.454,91.998,243053,4,53,73,1
4532,2005,Green Day,Holiday,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,4,62,78,1
4533,2005,Fall Out Boy,"Sugar, Were Goin Down",0.499,0.824,7,-4.741,1,0.0794,0.00898,0.0,0.163,0.699,161.977,229093,4,77,82,1
4534,2005,Pretty Ricky,Grind with Me,0.7,0.538,1,-5.952,1,0.045,0.000204,0.0,0.105,0.189,136.518,237733,4,67,61,1
4536,2005,Nickelback,Photograph,0.513,0.877,8,-3.756,1,0.0292,0.000932,0.000163,0.136,0.389,145.919,258920,4,58,70,1
4537,2005,Akon,Lonely,0.636,0.525,5,-7.716,0,0.0327,0.315,0.0,0.36,0.589,90.066,235067,4,55,81,1
