,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Artist_Popularity,main_genre
4968,2009,Jason Aldean,Big Green Tractor,0.623,0.59,4,-5.014,1,0.028,0.646,0.0,0.295,0.579,137.071,204200,4,64,78,rock
4969,2009,Taylor Swift,White Horse,0.578,0.34,0,-8.027,1,0.0264,0.305,0.0,0.104,0.223,92.702,234427,4,60,89,0
4970,2009,Rihanna,Disturbia,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627,4,73,91,0
4971,2009,Green Day,21 Guns,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,321093,4,74,81,rock
4973,2009,The-Dream,Rockin That Thang,0.674,0.612,8,-4.857,1,0.0453,0.138,0.0,0.334,0.662,77.995,221933,4,40,68,soul
4974,2009,Zac Brown Band,Chicken Fried,0.566,0.713,6,-4.25,1,0.0417,0.645,0.0,0.114,0.807,169.864,238147,4,74,75,rock
4975,2009,Beyonce,Diva,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,200613,4,61,87,soul
4976,2009,Iyaz,Replay,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,182307,4,72,66,soul
4977,2009,Brad Paisley,Then,0.493,0.643,0,-5.19,1,0.0299,0.512,2.42e-05,0.209,0.3,144.717,321640,4,61,69,rock
4978,2009,Rob Thomas,Her Diamonds,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,280000,4,59,65,rock
4980,2009,Britney Spears,3,0.697,0.709,5,-1.917,0,0.0455,0.0452,0.0,0.138,0.787,134.91,213173,4,59,81,soul
4982,2009,Justin Bieber,One Time,0.707,0.833,1,-2.553,0,0.0359,0.0808,4.42e-05,0.0778,0.734,145.997,215867,4,65,90,rock
4983,2009,Lady Antebellum,I Run To You,0.656,0.786,3,-4.451,1,0.034,0.163,5.99e-05,0.124,0.378,113.963,256013,4,59,70,rock
4984,2009,Kelly Clarkson,I Do Not Hook Up,0.502,0.938,9,-3.114,1,0.13,0.00098,0.0,0.318,0.35,144.077,200347,4,48,79,rock
4986,2009,Billy Currington,People Are Crazy,0.657,0.714,5,-4.986,1,0.0265,0.229,0.000744,0.127,0.361,141.969,232053,4,59,70,rock
4987,2009,Zac Brown Band,Whatever It Is,0.686,0.576,1,-6.632,1,0.0284,0.443,1.7e-05,0.212,0.72,83.971,208213,4,62,75,rock
4988,2009,Kelly Clarkson,Already Gone,0.209,0.872,9,-2.996,1,0.0757,0.217,0.0,0.0768,0.294,78.139,281560,4,55,79,rock
4989,2009,Kristinia DeBarge,Goodbye,0.788,0.815,1,-3.168,0,0.0461,0.00492,3.84e-06,0.232,0.664,119.986,208133,4,46,37,
4992,2009,Maxwell,Pretty Wings,0.563,0.402,9,-10.496,1,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,310520,4,59,63,soul
4993,2009,The Fray,Never Say Never,0.23,0.492,8,-5.767,1,0.0317,0.568,8.18e-06,0.176,0.262,160.139,256613,4,68,74,
4995,2010,Lady Antebellum,Need You Now,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573,4,65,70,rock
4996,2010,Train,"Hey, Soul Sister",0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4,81,81,0
5001,2010,Lady Gaga,Bad Romance,0.697,0.921,0,-3.75,1,0.0391,0.00305,3.65e-05,0.0831,0.721,118.99,294573,4,67,92,rock
5002,2010,Taio Cruz,Dynamite,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968,203867,4,69,71,rock
5007,2010,Jason Derulo,In My Head,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,199027,4,65,85,rock
5008,2010,Rihanna,Rude Boy,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,222920,4,73,91,0
5010,2010,Katy Perry,Teenage Dream,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,227760,4,68,83,rock
5011,2010,Bruno Mars,Just The Way You Are,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,220733,4,64,77,rock
5012,2010,Mike Posner,Cooler Than Me,0.768,0.82,7,-4.63,0,0.0475,0.179,0.0,0.704,0.625,129.969,213293,4,71,74,0
5013,2010,The Black Eyed Peas,Imma Be,0.619,0.539,0,-6.9,1,0.387,0.184,0.0,0.288,0.424,145.618,257560,0,59,79,
5017,2010,Eminem,Not Afraid,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,248133,5,78,96,0
5018,2010,Iyaz,Replay,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,182307,4,72,66,soul
5020,2010,The Script,Breakeven,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,261427,4,75,78,
5021,2010,Ke$ha,Your Love Is My Drug,0.902,0.623,6,-6.647,1,0.0967,0.0626,0.0,0.0654,0.725,120.05,179667,4,2,7,rock
5022,2010,The Black Eyed Peas,I Gotta Feeling,0.741,0.748,0,-6.299,1,0.0264,0.0823,0.0,0.34,0.6,127.965,289133,4,68,79,
5023,2010,Owl City,Fireflies,0.591,0.649,3,-6.72,1,0.0417,0.0294,0.0,0.133,0.489,90.002,228347,4,74,71,rock
5025,2010,Drake,Find Your Love,0.623,0.598,6,-5.914,0,0.167,0.0246,0.0,0.0324,0.822,96.081,208947,4,62,100,
5026,2010,Lady Gaga,Alejandro,0.632,0.789,11,-6.61,0,0.0557,0.00043,0.00144,0.356,0.35,98.986,274213,4,60,92,rock
5027,2010,Jason Derulo,Ridin Solo,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,215747,4,61,85,rock
5028,2010,Nelly,Just A Dream,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,237800,4,72,77,
5029,2010,Ludacris,How Low,0.784,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,201587,4,60,77,rock
5032,2010,Michael Buble,Havent Met You Yet,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,244587,4,74,85,country
5035,2010,La Roux,Bulletproof,0.686,0.898,3,-2.72,0,0.052,0.000698,4.61e-05,0.0721,0.696,122.985,205733,4,62,61,
5036,2010,Jason Derulo,Whatcha Say,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253,4,64,85,rock
5038,2010,Adam Lambert,Whataya Want From Me,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,227320,4,64,64,rock
5039,2010,Taylor Swift,Mine,0.624,0.757,7,-2.94,1,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,230707,4,57,89,0
5040,2010,Rihanna,Only Girl (In The World),0.78,0.714,11,-4.155,0,0.0382,0.119,4.1e-06,0.217,0.666,125.924,235520,4,65,91,0
5041,2010,Kris Allen,Live Like Were Dying,0.578,0.9,0,-2.501,1,0.0443,0.0267,0.0,0.287,0.934,92.011,212747,4,47,49,0
5047,2010,OneRepublic,All The Right Moves,0.53,0.95,0,-3.526,1,0.0503,0.284,1.01e-05,0.211,0.733,146.035,238000,4,62,83,disco
5048,2010,Orianthi,According To You,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,200347,4,46,42,rock
5050,2010,Taylor Swift,You Belong With Me,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35e-05,0.114,0.443,129.964,231133,4,67,89,0
5051,2010,The Black Eyed Peas,Meet Me Halfway,0.785,0.604,11,-6.79,0,0.0834,0.00489,2.74e-05,0.25,0.436,130.03,284373,4,58,79,
5052,2010,Ke$ha,Take It Off,0.923,0.742,1,-4.319,1,0.0349,0.00633,3.45e-05,0.049,0.747,110.013,241319,4,1,7,rock
5053,2010,Drake,Over,0.337,0.853,7,-5.611,1,0.278,0.0113,0.0,0.14,0.427,101.034,233560,5,64,100,
5054,2010,Neon Trees,Animal,0.486,0.831,5,-5.5,1,0.0506,0.000392,0.0,0.363,0.8,148.026,212293,4,64,64,rock
5055,2010,Maroon 5,Misery,0.704,0.81,4,-4.874,0,0.0425,0.000315,0.0,0.216,0.726,102.98,216200,4,39,58,rock
5057,2010,Lady Gaga,Paparazzi,0.755,0.688,8,-3.97,1,0.0535,0.0947,0.0,0.0852,0.429,114.928,208307,4,62,92,rock
5059,2010,Nicki Minaj,Your Love,0.424,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.613,245253,4,70,64,rock
5060,2010,Miley Cyrus,Party In The U.S.A.,0.454,0.708,10,-4.526,0,0.0675,0.00124,0.000181,0.0679,0.483,192.18,202067,4,74,80,rock
5062,2010,Britney Spears,3,0.697,0.709,5,-1.917,0,0.0455,0.0452,0.0,0.138,0.787,134.91,213173,4,59,81,soul
5063,2010,Shontelle,Impossible,0.599,0.624,8,-3.631,1,0.0343,0.385,0.0,0.125,0.539,90.034,226533,4,70,59,
5067,2010,Kelly Clarkson,Already Gone,0.209,0.872,9,-2.996,1,0.0757,0.217,0.0,0.0768,0.294,78.139,281560,4,55,79,rock
5068,2010,The Black Eyed Peas,Rock That Body,0.713,0.898,2,-6.009,0,0.111,0.0197,2.62e-05,0.435,0.858,124.976,268840,4,52,79,
5069,2010,OneRepublic,Secrets,0.515,0.767,2,-6.199,1,0.0352,0.098,0.0,0.121,0.38,148.024,224693,4,74,83,disco
5070,2010,Selena Gomez & The Scene,Naturally,0.629,0.906,10,-5.393,0,0.0583,0.0211,1.17e-06,0.0551,0.847,132.64,202587,4,61,68,
5071,2010,Alicia Keys,Un-Thinkable (Im Ready),0.595,0.507,7,-7.892,1,0.0618,0.732,1.97e-05,0.106,0.337,86.099,249240,4,62,79,rock
5074,2010,Sugarland,Stuck Like Glue,0.702,0.795,1,-4.764,1,0.0568,0.329,0.0,0.0505,0.836,83.961,247587,4,60,64,rock
5076,2010,Usher,There Goes My Baby,0.626,0.52,9,-8.077,0,0.0892,0.175,0.0,0.13,0.257,77.468,281293,4,57,82,0
5077,2010,Taylor Swift,Today Was A Fairytale,0.491,0.703,7,-4.5,1,0.0319,0.0307,5.72e-06,0.167,0.344,157.988,242480,4,50,89,0
5079,2010,Beyonce,Sweet Dreams,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,208067,4,45,70,soul
5080,2010,Kings Of Leon,Use Somebody,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,76,78,folk
5081,2010,Carrie Underwood,Undo It,0.476,0.847,2,-2.191,1,0.0595,0.111,0.0,0.0478,0.663,156.229,177333,4,50,75,rock
5084,2010,Miranda Lambert,The House That Built Me,0.515,0.3,5,-8.005,1,0.0289,0.575,8.46e-06,0.115,0.206,81.12,236627,4,63,70,soul
5085,2010,The Band Perry,If I Die Young,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,222773,4,66,61,
5086,2010,Paramore,The Only Exception,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,267653,3,70,79,
5087,2010,Lady Antebellum,American Honey,0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,224867,4,55,70,rock
5088,2010,Sara Bareilles,King Of Anything,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,207493,4,62,72,rock
5089,2010,Daughtry,Life After You,0.434,0.764,5,-3.45,1,0.0299,0.0534,0.0,0.437,0.309,51.316,206413,4,57,68,0
5090,2010,Uncle Kracker,Smile,0.541,0.812,4,-3.764,1,0.0336,0.203,0.0,0.42,0.607,141.056,201627,4,62,63,rock
5091,2010,Cali Swag District,Teach Me How To Dougie,0.846,0.438,11,-4.981,1,0.141,0.2,9.43e-05,0.0939,0.512,85.013,237480,4,62,49,
5092,2010,Alicia Keys,Try Sleeping With A Broken Heart,0.496,0.82,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,249013,5,61,79,rock
5093,2010,Jerrod Niemann,"Lover, Lover",0.879,0.567,7,-6.509,1,0.0586,0.184,0.0,0.622,0.948,112.472,193733,4,57,62,rock
5094,2011,Adele,Rolling In The Deep,0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,228293,4,72,85,
5096,2011,Katy Perry,Firework,0.638,0.826,8,-4.968,1,0.0479,0.139,0.0,0.0803,0.649,124.072,227880,4,72,83,rock
5099,2011,Bruno Mars,Grenade,0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443,223253,4,73,90,rock
5100,2011,Nicki Minaj,Super Bass,0.72,0.861,11,-4.339,1,0.209,0.269,5.11e-06,0.601,0.669,126.991,200013,4,69,94,rock
5102,2011,The Black Eyed Peas,Just Cant Get Enough,0.475,0.44,0,-11.459,0,0.0395,0.116,0.715,0.126,0.107,93.993,222015,4,13,79,
5104,2011,Rihanna,S&M,0.764,0.673,1,-4.946,1,0.0437,0.0156,6.56e-05,0.195,0.8,127.941,243533,4,66,91,0
5105,2011,Foster The People,Pumped Up Kicks,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,82,77,rock
5106,2011,Katy Perry,Last Friday Night (T.G.I.F.),0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747,4,73,83,rock
5107,2011,Bruno Mars,Just The Way You Are,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,220733,4,64,77,rock
5109,2011,P!nk,Raise Your Glass,0.7,0.695,7,-4.973,1,0.0897,0.00629,0.0,0.0319,0.633,122.028,203333,4,73,83,
5110,2011,Lady Gaga,Born This Way,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,260253,4,65,92,rock
5111,2011,P!nk,F**kin Perfect,0.575,0.648,7,-4.747,1,0.0333,0.0383,0.0,0.364,0.494,92.021,213587,4,58,83,
5115,2011,Lil Wayne,How To Love,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,240307,4,67,93,rock
5116,2011,Adele,Someone Like You,0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109,285040,4,77,85,
5117,2011,OneRepublic,Good Life,0.636,0.699,6,-7.687,1,0.0551,0.0929,0.0,0.115,0.637,94.966,253307,4,69,83,disco
5118,2011,Bruno Mars,The Lazy Song,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943,190213,4,69,90,rock
5119,2011,Britney Spears,Till The World Ends,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947,4,62,81,soul
5120,2011,Lupe Fiasco,The Show Goes On,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,239613,4,68,71,0
5121,2011,Lady Gaga,The Edge Of Glory,0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952,320587,4,61,92,rock
5122,2011,Ke$ha,We R Who We R,0.744,0.474,8,-12.81,1,0.112,0.214,0.0,0.231,0.745,119.999,199054,4,5,7,rock
5123,2011,Wiz Khalifa,Black And Yellow,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,217667,4,73,88,rock
5124,2011,Hot Chelle Rae,Tonight Tonight,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,200467,4,69,62,
5125,2011,Ke$ha,Blow,0.765,0.612,7,-6.342,1,0.0382,1.51e-05,0.873,0.159,0.229,119.997,209464,4,2,7,rock
5127,2011,The Band Perry,If I Die Young,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,222773,4,66,61,
5129,2011,The Black Eyed Peas,The Time (Dirty Bit),0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,307640,4,65,79,
5132,2011,Rihanna,Only Girl (In The World),0.78,0.714,11,-4.155,0,0.0382,0.119,4.1e-06,0.217,0.666,125.924,235520,4,65,91,0
5134,2011,Lady Antebellum,Just A Kiss,0.593,0.639,1,-5.826,1,0.0307,0.446,0.0,0.0998,0.332,142.881,218840,4,59,70,rock
5135,2011,Jason Aldean,Dirt Road Anthem,0.68,0.741,2,-5.055,1,0.0357,0.347,1.87e-06,0.117,0.635,127.024,229400,4,69,78,rock
5136,2011,Taio Cruz,Dynamite,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968,203867,4,69,71,rock
5138,2011,Britney Spears,I Wanna Go,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267,4,61,81,soul
5141,2011,Chris Brown,Yeah 3X,0.712,0.889,11,-3.206,0,0.0458,0.000393,1.08e-06,0.0907,0.66,129.95,241667,4,52,89,
5144,2011,Nelly,Just A Dream,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,237800,4,72,77,
5147,2011,Christina Perri,Jar Of Hearts,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,246587,4,73,75,rock
5148,2011,Wiz Khalifa,Roll Up,0.523,0.805,3,-5.473,1,0.192,0.0524,0.0,0.0914,0.602,125.358,227773,5,64,88,rock
5149,2011,LMFAO,Sexy And I Know It,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,199480,4,59,68,rock
5151,2011,Kanye West,All Of The Lights,0.541,0.803,1,-3.284,1,0.0738,0.0796,1.71e-05,0.176,0.221,142.135,299613,4,73,92,rock
5152,2011,Britney Spears,Hold It Against Me,0.648,0.722,0,-4.813,0,0.0427,0.0103,0.0,0.24,0.389,132.973,228827,4,58,81,soul
5153,2011,Usher,More,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,219987,4,24,30,0
5154,2011,Avril Lavigne,What The Hell,0.571,0.932,6,-3.68,0,0.0576,0.00448,0.00939,0.117,0.864,150.014,220627,4,66,80,rock
5158,2011,The Script,For The First Time,0.396,0.629,9,-4.78,1,0.0287,0.0328,0.0,0.183,0.358,173.794,252853,4,63,78,
5159,2011,Blake Shelton,Honey Bee,0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,210720,4,63,74,rock
5162,2011,Keri Hilson,Pretty Girl Rock,0.666,0.87,11,-5.004,0,0.246,0.203,0.0,0.0851,0.9,160.014,243920,4,62,67,rock
5163,2011,Lady Gaga,You And I,0.518,0.709,2,-5.234,1,0.0476,0.075,0.0,0.0935,0.514,127.083,307347,4,38,62,rock
5166,2011,Taylor Swift,Back To December,0.529,0.67,2,-4.663,1,0.0303,0.117,0.0,0.334,0.286,141.893,293027,4,60,89,0
5167,2011,Katy Perry,Teenage Dream,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,227760,4,68,83,rock
5168,2011,Eli Young Band,Crazy Girl,0.358,0.708,4,-3.736,1,0.0315,0.0006,0.00498,0.281,0.227,150.966,200707,3,66,65,rock
5169,2011,Rihanna,Cheers (Drink To That),0.578,0.908,9,-3.544,1,0.0396,0.019,0.0,0.289,0.718,79.987,261747,4,52,91,0
5170,2011,Selena Gomez & The Scene,Who Says,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,195613,4,69,68,
5171,2011,Jake Owen,Barefoot Blue Jean Night,0.6,0.808,4,-4.679,1,0.0403,0.208,0.0,0.196,0.809,172.016,167427,4,69,70,rock
5173,2011,Luke Bryan,Country Girl (Shake It For Me),0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97,225560,4,69,78,rock
5175,2011,Dev,In The Dark,0.736,0.823,8,-4.231,1,0.0675,0.00358,0.000914,0.33,0.442,124.954,226227,4,52,63,0
5177,2011,Drake,Headlines,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,235987,4,74,100,
5178,2011,Beyonce,Best Thing I Never Had,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,253747,4,72,87,soul
5179,2011,Jason Derulo,Dont Wanna Go Home,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,206080,4,61,85,rock
5181,2011,Chris Brown,She Aint You,0.634,0.716,2,-6.502,1,0.128,0.0341,0.0,0.0877,0.619,91.039,248107,4,49,89,
5182,2011,Rodney Atkins,Take A Back Road,0.581,0.856,3,-4.0,1,0.0783,0.183,0.0,0.0871,0.918,169.902,209427,4,66,68,rock
5183,2011,Mike Posner,Please Dont Go,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,196813,4,44,64,0
5184,2011,Miguel,Sure Thing,0.684,0.603,11,-8.127,0,0.0989,0.0275,0.000311,0.191,0.504,81.0,195373,4,74,82,
5186,2011,Blake Shelton,God Gave Me You,0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,229533,4,61,74,rock
5188,2011,Thompson Square,Are You Gonna Kiss Me Or Not,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,184920,4,63,56,0
5189,2011,Neon Trees,Animal,0.486,0.831,5,-5.5,1,0.0506,0.000392,0.0,0.363,0.8,148.026,212293,4,64,64,rock
5191,2011,Zac Brown Band,Colder Weather,0.667,0.381,3,-7.494,1,0.0294,0.458,0.0,0.116,0.199,135.979,273893,4,64,75,rock
5194,2012,Carly Rae Jepsen,Call Me Maybe,0.778,0.585,7,-6.502,1,0.0435,0.0123,0.0,0.108,0.626,120.069,193400,4,67,74,rock
5197,2012,Ellie Goulding,Lights,0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013,211800,4,61,82,rock
5198,2012,The Wanted,Glad You Came,0.755,0.838,7,-4.5,0,0.0687,0.0643,1.59e-05,0.118,0.473,126.877,198187,4,67,67,
5199,2012,Kelly Clarkson,Stronger (What Doesnt Kill You),0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947,4,64,79,rock
5201,2012,Nicki Minaj,Starships,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,210627,4,63,94,rock
5202,2012,One Direction,What Makes You Beautiful,0.729,0.771,4,-2.451,1,0.0725,0.00761,0.0,0.087,0.873,125.011,198053,4,67,84,rock
5204,2012,Adele,Set Fire To The Rain,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,0.466,108.003,241693,4,73,85,
5205,2012,LMFAO,Sexy And I Know It,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,199480,4,59,68,rock
5206,2012,fun.,Some Nights,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4,70,70,
5207,2012,Katy Perry,Wide Awake,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,220947,4,66,83,rock
5208,2012,Flo Rida,Good Feeling,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4,69,81,rock
5209,2012,Flo Rida,Whistle,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4,70,81,rock
5210,2012,Maroon 5,One More Night,0.71,0.8,5,-3.439,0,0.0339,0.0563,0.0,0.0834,0.635,93.01,219467,4,61,77,rock
5211,2012,Train,Drive By,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4,69,81,0
5213,2012,Rihanna,Where Have You Been,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,242680,4,66,91,0
5214,2012,Neon Trees,Everybody Talks,0.478,0.915,8,-3.858,1,0.0652,0.00584,0.0,0.386,0.703,154.955,177280,4,67,64,rock
5217,2012,Jason Mraz,I Wont Give Up,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,240166,3,74,81,disco
5218,2012,Bruno Mars,It Will Rain,0.574,0.824,2,-6.885,1,0.0463,0.359,0.0,0.0816,0.434,149.981,257848,4,68,90,rock
5220,2012,Justin Bieber,Boyfriend,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333,4,62,90,rock
5222,2012,Alex Clare,Too Close,0.579,0.731,11,-4.16,0,0.0452,0.0137,0.0,0.113,0.284,126.07,256560,4,68,73,rock
5223,2012,Katy Perry,Part Of Me,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160,4,69,83,rock
5225,2012,Taylor Swift,We Are Never Ever Getting Back Together,0.622,0.682,7,-5.891,1,0.113,0.00995,1.11e-05,0.112,0.781,86.035,191880,4,64,89,0
5229,2012,P!nk,Blow Me (One Last Kiss),0.597,0.919,7,-2.954,1,0.044,0.000145,0.0,0.282,0.73,113.987,255587,4,56,83,
5231,2012,Demi Lovato,Give Your Heart A Break,0.643,0.695,6,-3.099,1,0.0463,0.236,0.0,0.145,0.65,123.026,205347,4,64,87,rock
5233,2012,Katy Perry,The One That Got Away,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,227333,4,68,83,rock
5234,2012,Calvin Harris,Feel So Close,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4,74,91,disco
5235,2012,Adele,Someone Like You,0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109,285040,4,77,85,
5237,2012,Tyga,Rack City,0.927,0.328,1,-10.969,1,0.374,0.0471,1.54e-05,0.12,0.22,98.95,203200,4,66,87,soul
5238,2012,Jessie J,Domino,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977,231693,4,60,84,rock
5239,2012,PSY,Gangnam Style,0.736,0.939,11,-2.812,0,0.284,0.0055,0.0,0.0905,0.761,132.07,219493,4,67,58,
5241,2012,Phillip Phillips,Home,0.607,0.816,0,-6.02,1,0.0306,0.023,1.16e-05,0.136,0.355,121.029,210173,4,56,68,rock
5244,2012,Hunter Hayes,Wanted,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,228840,4,68,69,
5245,2012,Luke Bryan,Drunk On You,0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971,213547,4,63,78,rock
5247,2012,Cher Lloyd,Want U Back,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,214573,4,62,66,
5248,2012,Chris Brown,Dont Wake Me Up,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,222307,4,62,89,
5250,2012,Eric Church,Springsteen,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387,4,71,75,rock
5251,2012,Karmin,Brokenhearted,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,227147,4,59,55,
5252,2012,Gavin DeGraw,Not Over You,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,218520,4,67,69,rock
5254,2012,Pitbull,Back In Time,0.731,0.915,0,-4.453,1,0.043,0.00191,1.16e-06,0.324,0.789,127.086,205680,4,47,82,rock
